year,quarter,segment,flow,split_type,split_value,count_value,pct_value
2020,4,Financial Services,outgoing,appointment,Internal,7,63.6
2020,4,Financial Services,outgoing,appointment,External,4,36.4
2020,4,Financial Services,outgoing,first_timer,Yes,,
2020,4,Financial Services,outgoing,first_timer,No,,
2020,4,Healthcare,incoming,gender,Men,4,100.0
2020,4,Healthcare,incoming,gender,Women,0,0.0
2020,4,Healthcare,incoming,appointment,Internal,2,50.0
2020,4,Healthcare,incoming,appointment,External,2,50.0
2020,4,Healthcare,incoming,first_timer,Yes,,
2020,4,Healthcare,incoming,first_timer,No,,
2020,4,Healthcare,outgoing,gender,Men,,
2020,4,Healthcare,outgoing,gender,Women,,
2020,4,Healthcare,outgoing,appointment,Internal,,
2020,4,Healthcare,outgoing,appointment,External,,
2020,4,Healthcare,outgoing,first_timer,Yes,,
2020,4,Healthcare,outgoing,first_timer,No,,
2020,4,Industrial,incoming,gender,Men,,
2020,4,Industrial,incoming,gender,Women,,
2020,4,Industrial,incoming,appointment,Internal,,
2020,4,Industrial,incoming,appointment,External,,
2020,4,Industrial,incoming,first_timer,Yes,,
2020,4,Industrial,incoming,first_timer,No,,
2020,4,Industrial,outgoing,gender,Men,,
2020,4,Industrial,outgoing,gender,Women,,
2020,4,Industrial,outgoing,appointment,Internal,,
2020,4,Industrial,outgoing,appointment,External,,
2020,4,Industrial,outgoing,first_timer,Yes,,
2020,4,Industrial,outgoing,first_timer,No,,
2020,4,Technology,incoming,gender,Men,1,100.0
2020,4,Technology,incoming,gender,Women,0,0.0
2020,4,Technology,incoming,appointment,Internal,0,0.0
2020,4,Technology,incoming,appointment,External,1,100.0
2020,4,Technology,incoming,first_timer,Yes,,
2020,4,Technology,incoming,first_timer,No,,
2020,4,Technology,outgoing,gender,Men,2,100.0
2020,4,Technology,outgoing,gender,Women,0,0.0
2020,4,Technology,outgoing,appointment,Internal,2,100.0
2020,4,Technology,outgoing,appointment,External,0,0.0
2020,4,Technology,outgoing,first_timer,Yes,,
2020,4,Technology,outgoing,first_timer,No,,
2021,1,Global,incoming,gender,Men,59,85.5
2021,1,Global,incoming,gender,Women,10,14.5
2021,1,Global,incoming,appointment,Internal,47,68.1
2021,1,Global,incoming,appointment,External,22,31.9
2021,1,Global,incoming,first_timer,Yes,58,84.1
2021,1,Global,incoming,first_timer,No,11,15.9
2021,1,Global,outgoing,gender,Men,51,96.2
2021,1,Global,outgoing,gender,Women,2,3.8
2021,1,Global,outgoing,appointment,Internal,42,79.2
2021,1,Global,outgoing,appointment,External,11,20.8
2021,1,Global,outgoing,first_timer,Yes,45,84.9
2021,1,Global,outgoing,first_timer,No,8,15.1
2021,1,Consumer,incoming,gender,Men,18,78.3
2021,1,Consumer,incoming,gender,Women,5,21.7
2021,1,Consumer,incoming,appointment,Internal,18,78.3
2021,1,Consumer,incoming,appointment,External,5,21.7
2021,1,Consumer,incoming,first_timer,Yes,,
2021,1,Consumer,incoming,first_timer,No,,
2021,1,Consumer,outgoing,gender,Men,14,93.3
2021,1,Consumer,outgoing,gender,Women,1,6.7
2021,1,Consumer,outgoing,appointment,Internal,10,66.7
2021,1,Consumer,outgoing,appointment,External,5,33.3
2021,1,Consumer,outgoing,first_timer,Yes,,
2021,1,Consumer,outgoing,first_timer,No,,
2021,1,Financial Services,incoming,gender,Men,7,70.0
2021,1,Financial Services,incoming,gender,Women,3,30.0
2021,1,Financial Services,incoming,appointment,Internal,9,90.0
2021,1,Financial Services,incoming,appointment,External,1,10.0
2021,1,Financial Services,incoming,first_timer,Yes,,
2021,1,Financial Services,incoming,first_timer,No,,
2021,1,Financial Services,outgoing,gender,Men,9,100.0
2021,1,Financial Services,outgoing,gender,Women,0,0.0
2021,1,Financial Services,outgoing,appointment,Internal,7,77.8
2021,1,Financial Services,outgoing,appointment,External,2,22.2
2021,1,Financial Services,outgoing,first_timer,Yes,,
2021,1,Financial Services,outgoing,first_timer,No,,
2021,1,Healthcare,incoming,gender,Men,2,100.0
2021,1,Healthcare,incoming,gender,Women,0,0.0
2021,1,Healthcare,incoming,appointment,Internal,2,100.0
2021,1,Healthcare,incoming,appointment,External,0,0.0
2021,1,Healthcare,incoming,first_timer,Yes,,
2021,1,Healthcare,incoming,first_timer,No,,
2021,1,Healthcare,outgoing,gender,Men,2,100.0
2021,1,Healthcare,outgoing,gender,Women,0,0.0
2021,1,Healthcare,outgoing,appointment,Internal,2,100.0
2021,1,Healthcare,outgoing,appointment,External,0,0.0
2021,1,Healthcare,outgoing,first_timer,Yes,,
2021,1,Healthcare,outgoing,first_timer,No,,
2021,1,Industrial,incoming,gender,Men,,
2021,1,Industrial,incoming,gender,Women,,
2021,1,Industrial,incoming,appointment,Internal,,
2021,1,Industrial,incoming,appointment,External,,
2021,1,Industrial,incoming,first_timer,Yes,,
2021,1,Industrial,incoming,first_timer,No,,
2021,1,Industrial,outgoing,gender,Men,,
2021,1,Industrial,outgoing,gender,Women,,
2021,1,Industrial,outgoing,appointment,Internal,,
2021,1,Industrial,outgoing,appointment,External,,
2021,1,Industrial,outgoing,first_timer,Yes,,
2021,1,Industrial,outgoing,first_timer,No,,
2021,1,Technology,incoming,gender,Men,7,100.0
2021,1,Technology,incoming,gender,Women,0,0.0
2021,1,Technology,incoming,appointment,Internal,4,57.1
2021,1,Technology,incoming,appointment,External,3,42.9
2021,1,Technology,incoming,first_timer,Yes,,
2021,1,Technology,incoming,first_timer,No,,
2021,1,Technology,outgoing,gender,Men,3,75.0
2021,1,Technology,outgoing,gender,Women,1,25.0
2021,1,Technology,outgoing,appointment,Internal,2,50.0
2021,1,Technology,outgoing,appointment,External,2,50.0
2021,1,Technology,outgoing,first_timer,Yes,,
2021,1,Technology,outgoing,first_timer,No,,
2021,2,Global,incoming,gender,Men,55,93.2
2021,2,Global,incoming,gender,Women,4,6.8
2021,2,Global,incoming,appointment,Internal,44,74.6
2021,2,Global,incoming,appointment,External,15,25.4
2021,2,Global,incoming,first_timer,Yes,51,86.4
2021,2,Global,incoming,first_timer,No,8,13.6
2021,2,Global,outgoing,gender,Men,54,96.4
2021,2,Global,outgoing,gender,Women,2,3.6
2021,2,Global,outgoing,appointment,Internal,39,69.6
2021,2,Global,outgoing,appointment,External,17,30.4
2021,2,Global,outgoing,first_timer,Yes,54,96.4
2021,2,Global,outgoing,first_timer,No,2,3.6
2021,2,Consumer,incoming,gender,Men,10,100.0
2021,2,Consumer,incoming,gender,Women,0,0.0
2021,2,Consumer,incoming,appointment,Internal,7,70.0
2021,2,Consumer,incoming,appointment,External,3,30.0
2021,2,Consumer,incoming,first_timer,Yes,,
2021,2,Consumer,incoming,first_timer,No,,
2021,2,Consumer,outgoing,gender,Men,8,88.9
2021,2,Consumer,outgoing,gender,Women,1,11.1
2021,2,Consumer,outgoing,appointment,Internal,8,88.9
2021,2,Consumer,outgoing,appointment,External,1,11.1
2021,2,Consumer,outgoing,first_timer,Yes,,
2021,2,Consumer,outgoing,first_timer,No,,
2021,2,Financial Services,incoming,gender,Men,7,77.8
2021,2,Financial Services,incoming,gender,Women,2,22.2
2021,2,Financial Services,incoming,appointment,Internal,7,77.8
2021,2,Financial Services,incoming,appointment,External,2,22.2
2021,2,Financial Services,incoming,first_timer,Yes,,
2021,2,Financial Services,incoming,first_timer,No,,
2021,2,Financial Services,outgoing,gender,Men,7,87.5
2021,2,Financial Services,outgoing,gender,Women,1,12.5
2021,2,Financial Services,outgoing,appointment,Internal,3,37.5
2021,2,Financial Services,outgoing,appointment,External,5,62.5
2021,2,Financial Services,outgoing,first_timer,Yes,,
2021,2,Financial Services,outgoing,first_timer,No,,
2021,2,Healthcare,incoming,gender,Men,2,66.7
2021,2,Healthcare,incoming,gender,Women,1,33.3
2021,2,Healthcare,incoming,appointment,Internal,2,66.7
2021,2,Healthcare,incoming,appointment,External,1,33.3
2021,2,Healthcare,incoming,first_timer,Yes,,
2021,2,Healthcare,incoming,first_timer,No,,
2021,2,Healthcare,outgoing,gender,Men,3,100.0
2021,2,Healthcare,outgoing,gender,Women,0,0.0
2021,2,Healthcare,outgoing,appointment,Internal,2,66.7
2021,2,Healthcare,outgoing,appointment,External,1,33.3
2021,2,Healthcare,outgoing,first_timer,Yes,,
2021,2,Healthcare,outgoing,first_timer,No,,
2021,2,Industrial,incoming,gender,Men,,
2021,2,Industrial,incoming,gender,Women,,
2021,2,Industrial,incoming,appointment,Internal,,
2021,2,Industrial,incoming,appointment,External,,
2021,2,Industrial,incoming,first_timer,Yes,,
2021,2,Industrial,incoming,first_timer,No,,
2021,2,Industrial,outgoing,gender,Men,,
2021,2,Industrial,outgoing,gender,Women,,
2021,2,Industrial,outgoing,appointment,Internal,,
2021,2,Industrial,outgoing,appointment,External,,
2021,2,Industrial,outgoing,first_timer,Yes,,
2021,2,Industrial,outgoing,first_timer,No,,
2021,2,Technology,incoming,gender,Men,8,88.9
2021,2,Technology,incoming,gender,Women,1,11.1
2021,2,Technology,incoming,appointment,Internal,7,77.8
2021,2,Technology,incoming,appointment,External,2,22.2
2021,2,Technology,incoming,first_timer,Yes,,
2021,2,Technology,incoming,first_timer,No,,
2021,2,Technology,outgoing,gender,Men,9,100.0
2021,2,Technology,outgoing,gender,Women,0,0.0
2021,2,Technology,outgoing,appointment,Internal,7,77.8
2021,2,Technology,outgoing,appointment,External,2,22.2
2021,2,Technology,outgoing,first_timer,Yes,,
2021,2,Technology,outgoing,first_timer,No,,
2021,3,Global,incoming,gender,Men,30,90.9
2021,3,Global,incoming,gender,Women,3,9.1
2021,3,Global,incoming,appointment,Internal,21,63.6
2021,3,Global,incoming,appointment,External,12,36.4
2021,3,Global,incoming,first_timer,Yes,27,81.8
2021,3,Global,incoming,first_timer,No,6,18.2
2021,3,Global,outgoing,gender,Men,25,100
2021,3,Global,outgoing,gender,Women,0,0
2021,3,Global,outgoing,appointment,Internal,21,84.0
2021,3,Global,outgoing,appointment,External,4,16.0
2021,3,Global,outgoing,first_timer,Yes,24,96.0
2021,3,Global,outgoing,first_timer,No,1,4.0
2021,3,Consumer,incoming,gender,Men,9,100.0
2021,3,Consumer,incoming,gender,Women,0,0.0
2021,3,Consumer,incoming,appointment,Internal,6,66.7
2021,3,Consumer,incoming,appointment,External,3,33.3
2021,3,Consumer,incoming,first_timer,Yes,,
2021,3,Consumer,incoming,first_timer,No,,
2021,3,Consumer,outgoing,gender,Men,9,90.0
2021,3,Consumer,outgoing,gender,Women,1,10.0
2021,3,Consumer,outgoing,appointment,Internal,9,90.0
2021,3,Consumer,outgoing,appointment,External,1,10.0
2021,3,Consumer,outgoing,first_timer,Yes,,
2021,3,Consumer,outgoing,first_timer,No,,
2021,3,Financial Services,incoming,gender,Men,7,77.8
2021,3,Financial Services,incoming,gender,Women,2,22.2
2021,3,Financial Services,incoming,appointment,Internal,3,33.3
2021,3,Financial Services,incoming,appointment,External,6,66.7
2021,3,Financial Services,incoming,first_timer,Yes,,
2021,3,Financial Services,incoming,first_timer,No,,
2021,3,Financial Services,outgoing,gender,Men,2,100.0
2021,3,Financial Services,outgoing,gender,Women,0,0.0
2021,3,Financial Services,outgoing,appointment,Internal,2,100.0
2021,3,Financial Services,outgoing,appointment,External,0,0.0
2021,3,Financial Services,outgoing,first_timer,Yes,,
2021,3,Financial Services,outgoing,first_timer,No,,
2021,3,Healthcare,incoming,gender,Men,3,100.0
2021,3,Healthcare,incoming,gender,Women,0,0.0
2021,3,Healthcare,incoming,appointment,Internal,3,100.0
2021,3,Healthcare,incoming,appointment,External,0,0.0
2021,3,Healthcare,incoming,first_timer,Yes,,
2021,3,Healthcare,incoming,first_timer,No,,
2021,3,Healthcare,outgoing,gender,Men,1,100.0
2021,3,Healthcare,outgoing,gender,Women,0,0.0
2021,3,Healthcare,outgoing,appointment,Internal,0,0.0
2021,3,Healthcare,outgoing,appointment,External,1,100.0
2021,3,Healthcare,outgoing,first_timer,Yes,,
2021,3,Healthcare,outgoing,first_timer,No,,
2021,3,Industrial,incoming,gender,Men,,
2021,3,Industrial,incoming,gender,Women,,
2021,3,Industrial,incoming,appointment,Internal,,
2021,3,Industrial,incoming,appointment,External,,
2021,3,Industrial,incoming,first_timer,Yes,,
2021,3,Industrial,incoming,first_timer,No,,
2021,3,Industrial,outgoing,gender,Men,,
2021,3,Industrial,outgoing,gender,Women,,
2021,3,Industrial,outgoing,appointment,Internal,,
2021,3,Industrial,outgoing,appointment,External,,
2021,3,Industrial,outgoing,first_timer,Yes,,
2021,3,Industrial,outgoing,first_timer,No,,
2021,3,Technology,incoming,gender,Men,2,100.0
2021,3,Technology,incoming,gender,Women,0,0.0
2021,3,Technology,incoming,appointment,Internal,1,50.0
2021,3,Technology,incoming,appointment,External,1,50.0
2021,3,Technology,incoming,first_timer,Yes,,
2021,3,Technology,incoming,first_timer,No,,
2021,3,Technology,outgoing,gender,Men,2,100.0
2021,3,Technology,outgoing,gender,Women,0,0.0
2021,3,Technology,outgoing,appointment,Internal,1,50.0
2021,3,Technology,outgoing,appointment,External,1,50.0
2021,3,Technology,outgoing,first_timer,Yes,,
2021,3,Technology,outgoing,first_timer,No,,
2021,4,Global,incoming,gender,Men,26,100
2021,4,Global,incoming,gender,Women,0,0
2021,4,Global,incoming,appointment,Internal,16,61.5
2021,4,Global,incoming,appointment,External,10,38.5
2021,4,Global,incoming,first_timer,Yes,20,76.9
2021,4,Global,incoming,first_timer,No,6,23.1
2021,4,Global,outgoing,gender,Men,31,96.9
2021,4,Global,outgoing,gender,Women,1,3.1
2021,4,Global,outgoing,appointment,Internal,25,78.1
2021,4,Global,outgoing,appointment,External,7,21.9
2021,4,Global,outgoing,first_timer,Yes,31,96.9
2021,4,Global,outgoing,first_timer,No,1,3.1
2021,4,Consumer,incoming,gender,Men,4,100.0
2021,4,Consumer,incoming,gender,Women,0,0.0
2021,4,Consumer,incoming,appointment,Internal,2,50.0
2021,4,Consumer,incoming,appointment,External,2,50.0
2021,4,Consumer,incoming,first_timer,Yes,,
2021,4,Consumer,incoming,first_timer,No,,
2021,4,Consumer,outgoing,gender,Men,9,100.0
2021,4,Consumer,outgoing,gender,Women,0,0.0
2021,4,Consumer,outgoing,appointment,Internal,7,77.8
2021,4,Consumer,outgoing,appointment,External,2,22.2
2021,4,Consumer,outgoing,first_timer,Yes,,
2021,4,Consumer,outgoing,first_timer,No,,
2021,4,Financial Services,incoming,gender,Men,6,100.0
2021,4,Financial Services,incoming,gender,Women,0,0.0
2021,4,Financial Services,incoming,appointment,Internal,4,66.7
2021,4,Financial Services,incoming,appointment,External,2,33.3
2021,4,Financial Services,incoming,first_timer,Yes,,
2021,4,Financial Services,incoming,first_timer,No,,
2021,4,Financial Services,outgoing,gender,Men,7,87.5
2021,4,Financial Services,outgoing,gender,Women,1,12.5
2021,4,Financial Services,outgoing,appointment,Internal,7,87.5
2021,4,Financial Services,outgoing,appointment,External,1,12.5
2021,4,Financial Services,outgoing,first_timer,Yes,,
2021,4,Financial Services,outgoing,first_timer,No,,
2021,4,Healthcare,incoming,gender,Men,,
2021,4,Healthcare,incoming,gender,Women,,
2021,4,Healthcare,incoming,appointment,Internal,,
2021,4,Healthcare,incoming,appointment,External,,
2021,4,Healthcare,incoming,first_timer,Yes,,
2021,4,Healthcare,incoming,first_timer,No,,
2021,4,Healthcare,outgoing,gender,Men,,
2021,4,Healthcare,outgoing,gender,Women,,
2021,4,Healthcare,outgoing,appointment,Internal,,
2021,4,Healthcare,outgoing,appointment,External,,
2021,4,Healthcare,outgoing,first_timer,Yes,,
2021,4,Healthcare,outgoing,first_timer,No,,
2021,4,Industrial,incoming,gender,Men,,
2021,4,Industrial,incoming,gender,Women,,
2021,4,Industrial,incoming,appointment,Internal,,
2021,4,Industrial,incoming,appointment,External,,
2021,4,Industrial,incoming,first_timer,Yes,,
2021,4,Industrial,incoming,first_timer,No,,
2021,4,Industrial,outgoing,gender,Men,,
2021,4,Industrial,outgoing,gender,Women,,
2021,4,Industrial,outgoing,appointment,Internal,,
2021,4,Industrial,outgoing,appointment,External,,
2021,4,Industrial,outgoing,first_timer,Yes,,
2021,4,Industrial,outgoing,first_timer,No,,
2021,4,Technology,incoming,gender,Men,7,100.0
2021,4,Technology,incoming,gender,Women,0,0.0
2021,4,Technology,incoming,appointment,Internal,5,71.4
2021,4,Technology,incoming,appointment,External,2,28.6
2021,4,Technology,incoming,first_timer,Yes,,
2021,4,Technology,incoming,first_timer,No,,
2021,4,Technology,outgoing,gender,Men,2,100.0
2021,4,Technology,outgoing,gender,Women,0,0.0
2021,4,Technology,outgoing,appointment,Internal,2,100.0
2021,4,Technology,outgoing,appointment,External,0,0.0
2021,4,Technology,outgoing,first_timer,Yes,,
2021,4,Technology,outgoing,first_timer,No,,
2022,1,Global,incoming,gender,Men,51,86.4
2022,1,Global,incoming,gender,Women,8,13.6
2022,1,Global,incoming,appointment,Internal,42,71.2
2022,1,Global,incoming,appointment,External,17,28.8
2022,1,Global,incoming,first_timer,Yes,53,89.8
2022,1,Global,incoming,first_timer,No,6,10.2
2022,1,Global,outgoing,gender,Men,45,97.8
2022,1,Global,outgoing,gender,Women,1,2.2
2022,1,Global,outgoing,appointment,Internal,36,78.3
2022,1,Global,outgoing,appointment,External,10,21.7
2022,1,Global,outgoing,first_timer,Yes,39,84.8
2022,1,Global,outgoing,first_timer,No,7,15.2
2022,1,Consumer,incoming,gender,Men,12,85.7
2022,1,Consumer,incoming,gender,Women,2,14.3
2022,1,Consumer,incoming,appointment,Internal,11,78.6
2022,1,Consumer,incoming,appointment,External,3,21.4
2022,1,Consumer,incoming,first_timer,Yes,,
2022,1,Consumer,incoming,first_timer,No,,
2022,1,Consumer,outgoing,gender,Men,9,100.0
2022,1,Consumer,outgoing,gender,Women,0,0.0
2022,1,Consumer,outgoing,appointment,Internal,7,77.8
2022,1,Consumer,outgoing,appointment,External,2,22.2
2022,1,Consumer,outgoing,first_timer,Yes,,
2022,1,Consumer,outgoing,first_timer,No,,
2022,1,Financial Services,incoming,gender,Men,11,84.6
2022,1,Financial Services,incoming,gender,Women,2,15.4
2022,1,Financial Services,incoming,appointment,Internal,11,84.6
2022,1,Financial Services,incoming,appointment,External,2,15.4
2022,1,Financial Services,incoming,first_timer,Yes,,
2022,1,Financial Services,incoming,first_timer,No,,
2022,1,Financial Services,outgoing,gender,Men,7,87.5
2022,1,Financial Services,outgoing,gender,Women,1,12.5
2022,1,Financial Services,outgoing,appointment,Internal,6,75.0
2022,1,Financial Services,outgoing,appointment,External,2,25.0
2022,1,Financial Services,outgoing,first_timer,Yes,,
2022,1,Financial Services,outgoing,first_timer,No,,
2022,1,Healthcare,incoming,gender,Men,1,100.0
2022,1,Healthcare,incoming,gender,Women,0,0.0
2022,1,Healthcare,incoming,appointment,Internal,1,100.0
2022,1,Healthcare,incoming,appointment,External,0,0.0
2022,1,Healthcare,incoming,first_timer,Yes,,
2022,1,Healthcare,incoming,first_timer,No,,
2022,1,Healthcare,outgoing,gender,Men,2,100.0
2022,1,Healthcare,outgoing,gender,Women,0,0.0
2022,1,Healthcare,outgoing,appointment,Internal,1,50.0
2022,1,Healthcare,outgoing,appointment,External,1,50.0
2022,1,Healthcare,outgoing,first_timer,Yes,,
2022,1,Healthcare,outgoing,first_timer,No,,
2022,1,Industrial,incoming,gender,Men,,
2022,1,Industrial,incoming,gender,Women,,
2022,1,Industrial,incoming,appointment,Internal,,
2022,1,Industrial,incoming,appointment,External,,
2022,1,Industrial,incoming,first_timer,Yes,,
2022,1,Industrial,incoming,first_timer,No,,
2022,1,Industrial,outgoing,gender,Men,,
2022,1,Industrial,outgoing,gender,Women,,
2022,1,Industrial,outgoing,appointment,Internal,,
2022,1,Industrial,outgoing,appointment,External,,
2022,1,Industrial,outgoing,first_timer,Yes,,
2022,1,Industrial,outgoing,first_timer,No,,
2022,1,Technology,incoming,gender,Men,3,75.0
2022,1,Technology,incoming,gender,Women,1,25.0
2022,1,Technology,incoming,appointment,Internal,4,100.0
2022,1,Technology,incoming,appointment,External,0,0.0
2022,1,Technology,incoming,first_timer,Yes,,
2022,1,Technology,incoming,first_timer,No,,
2022,1,Technology,outgoing,gender,Men,4,100.0
2022,1,Technology,outgoing,gender,Women,0,0.0
2022,1,Technology,outgoing,appointment,Internal,2,50.0
2022,1,Technology,outgoing,appointment,External,2,50.0
2022,1,Technology,outgoing,first_timer,Yes,,
2022,1,Technology,outgoing,first_timer,No,,
2022,2,Global,incoming,gender,Men,53,84.1
2022,2,Global,incoming,gender,Women,10,15.9
2022,2,Global,incoming,appointment,Internal,49,77.8
2022,2,Global,incoming,appointment,External,14,22.2
2022,2,Global,incoming,first_timer,Yes,59,93.7
2022,2,Global,incoming,first_timer,No,4,6.3
2022,2,Global,outgoing,gender,Men,63,96.9
2022,2,Global,outgoing,gender,Women,2,3.1
2022,2,Global,outgoing,appointment,Internal,45,69.2
2022,2,Global,outgoing,appointment,External,20,30.8
2022,2,Global,outgoing,first_timer,Yes,58,89.2
2022,2,Global,outgoing,first_timer,No,7,10.8
2022,2,Consumer,incoming,gender,Men,9,64.3
2022,2,Consumer,incoming,gender,Women,5,35.7
2022,2,Consumer,incoming,appointment,Internal,12,85.7
2022,2,Consumer,incoming,appointment,External,2,14.3
2022,2,Consumer,incoming,first_timer,Yes,,
2022,2,Consumer,incoming,first_timer,No,,
2022,2,Consumer,outgoing,gender,Men,12,100.0
2022,2,Consumer,outgoing,gender,Women,0,0.0
2022,2,Consumer,outgoing,appointment,Internal,11,91.7
2022,2,Consumer,outgoing,appointment,External,1,8.3
2022,2,Consumer,outgoing,first_timer,Yes,,
2022,2,Consumer,outgoing,first_timer,No,,
2022,2,Financial Services,incoming,gender,Men,5,83.3
2022,2,Financial Services,incoming,gender,Women,1,16.7
2022,2,Financial Services,incoming,appointment,Internal,5,83.3
2022,2,Financial Services,incoming,appointment,External,1,16.7
2022,2,Financial Services,incoming,first_timer,Yes,,
2022,2,Financial Services,incoming,first_timer,No,,
2022,2,Financial Services,outgoing,gender,Men,7,87.5
2022,2,Financial Services,outgoing,gender,Women,1,12.5
2022,2,Financial Services,outgoing,appointment,Internal,3,37.5
2022,2,Financial Services,outgoing,appointment,External,5,62.5
2022,2,Financial Services,outgoing,first_timer,Yes,,
2022,2,Financial Services,outgoing,first_timer,No,,
2022,2,Healthcare,incoming,gender,Men,4,100.0
2022,2,Healthcare,incoming,gender,Women,0,0.0
2022,2,Healthcare,incoming,appointment,Internal,3,75.0
2022,2,Healthcare,incoming,appointment,External,1,25.0
2022,2,Healthcare,incoming,first_timer,Yes,,
2022,2,Healthcare,incoming,first_timer,No,,
2022,2,Healthcare,outgoing,gender,Men,5,100.0
2022,2,Healthcare,outgoing,gender,Women,0,0.0
2022,2,Healthcare,outgoing,appointment,Internal,2,40.0
2022,2,Healthcare,outgoing,appointment,External,3,60.0
2022,2,Healthcare,outgoing,first_timer,Yes,,
2022,2,Healthcare,outgoing,first_timer,No,,
2022,2,Industrial,incoming,gender,Men,,
2022,2,Industrial,incoming,gender,Women,,
2022,2,Industrial,incoming,appointment,Internal,,
2022,2,Industrial,incoming,appointment,External,,
2022,2,Industrial,incoming,first_timer,Yes,,
2022,2,Industrial,incoming,first_timer,No,,
2022,2,Industrial,outgoing,gender,Men,,
2022,2,Industrial,outgoing,gender,Women,,
2022,2,Industrial,outgoing,appointment,Internal,,
2022,2,Industrial,outgoing,appointment,External,,
2022,2,Industrial,outgoing,first_timer,Yes,,
2022,2,Industrial,outgoing,first_timer,No,,
2022,2,Technology,incoming,gender,Men,8,80.0
2022,2,Technology,incoming,gender,Women,2,20.0
2022,2,Technology,incoming,appointment,Internal,9,90.0
2022,2,Technology,incoming,appointment,External,1,10.0
2022,2,Technology,incoming,first_timer,Yes,,
2022,2,Technology,incoming,first_timer,No,,
2022,2,Technology,outgoing,gender,Men,11,91.7
2022,2,Technology,outgoing,gender,Women,1,8.3
2022,2,Technology,outgoing,appointment,Internal,8,66.7
2022,2,Technology,outgoing,appointment,External,4,33.3
2022,2,Technology,outgoing,first_timer,Yes,,
2022,2,Technology,outgoing,first_timer,No,,
2022,3,Global,incoming,gender,Men,34,87.2
2022,3,Global,incoming,gender,Women,5,12.8
2022,3,Global,incoming,appointment,Internal,27,69.2
2022,3,Global,incoming,appointment,External,12,30.8
2022,3,Global,incoming,first_timer,Yes,35,89.7
2022,3,Global,incoming,first_timer,No,4,10.3
2022,3,Global,outgoing,gender,Men,39,97.5
2022,3,Global,outgoing,gender,Women,1,2.5
2022,3,Global,outgoing,appointment,Internal,26,65.0
2022,3,Global,outgoing,appointment,External,14,35.0
2022,3,Global,outgoing,first_timer,Yes,33,82.5
2022,3,Global,outgoing,first_timer,No,7,17.5
2022,3,Consumer,incoming,gender,Men,6,100.0
2022,3,Consumer,incoming,gender,Women,0,0.0
2022,3,Consumer,incoming,appointment,Internal,4,66.7
2022,3,Consumer,incoming,appointment,External,2,33.3
2022,3,Consumer,incoming,first_timer,Yes,,
2022,3,Consumer,incoming,first_timer,No,,
2022,3,Consumer,outgoing,gender,Men,7,100.0
2022,3,Consumer,outgoing,gender,Women,0,0.0
2022,3,Consumer,outgoing,appointment,Internal,2,28.6
2022,3,Consumer,outgoing,appointment,External,5,71.4
2022,3,Consumer,outgoing,first_timer,Yes,,
2022,3,Consumer,outgoing,first_timer,No,,
2022,3,Financial Services,incoming,gender,Men,6,85.7
2022,3,Financial Services,incoming,gender,Women,1,14.3
2022,3,Financial Services,incoming,appointment,Internal,6,85.7
2022,3,Financial Services,incoming,appointment,External,1,14.3
2022,3,Financial Services,incoming,first_timer,Yes,,
2022,3,Financial Services,incoming,first_timer,No,,
2022,3,Financial Services,outgoing,gender,Men,6,100.0
2022,3,Financial Services,outgoing,gender,Women,0,0.0
2022,3,Financial Services,outgoing,appointment,Internal,5,83.3
2022,3,Financial Services,outgoing,appointment,External,1,16.7
2022,3,Financial Services,outgoing,first_timer,Yes,,
2022,3,Financial Services,outgoing,first_timer,No,,
2022,3,Healthcare,incoming,gender,Men,6,100.0
2022,3,Healthcare,incoming,gender,Women,0,0.0
2022,3,Healthcare,incoming,appointment,Internal,3,50.0
2022,3,Healthcare,incoming,appointment,External,3,50.0
2022,3,Healthcare,incoming,first_timer,Yes,,
2022,3,Healthcare,incoming,first_timer,No,,
2022,3,Healthcare,outgoing,gender,Men,5,100.0
2022,3,Healthcare,outgoing,gender,Women,0,0.0
2022,3,Healthcare,outgoing,appointment,Internal,3,60.0
2022,3,Healthcare,outgoing,appointment,External,2,40.0
2022,3,Healthcare,outgoing,first_timer,Yes,,
2022,3,Healthcare,outgoing,first_timer,No,,
2022,3,Industrial,incoming,gender,Men,,
2022,3,Industrial,incoming,gender,Women,,
2022,3,Industrial,incoming,appointment,Internal,,
2022,3,Industrial,incoming,appointment,External,,
2022,3,Industrial,incoming,first_timer,Yes,,
2022,3,Industrial,incoming,first_timer,No,,
2022,3,Industrial,outgoing,gender,Men,,
2022,3,Industrial,outgoing,gender,Women,,
2022,3,Industrial,outgoing,appointment,Internal,,
2022,3,Industrial,outgoing,appointment,External,,
2022,3,Industrial,outgoing,first_timer,Yes,,
2022,3,Industrial,outgoing,first_timer,No,,
2022,3,Technology,incoming,gender,Men,1,50.0
2022,3,Technology,incoming,gender,Women,1,50.0
2022,3,Technology,incoming,appointment,Internal,1,50.0
2022,3,Technology,incoming,appointment,External,1,50.0
2022,3,Technology,incoming,first_timer,Yes,,
2022,3,Technology,incoming,first_timer,No,,
2022,3,Technology,outgoing,gender,Men,2,100.0
2022,3,Technology,outgoing,gender,Women,0,0.0
2022,3,Technology,outgoing,appointment,Internal,1,50.0
2022,3,Technology,outgoing,appointment,External,1,50.0
2022,3,Technology,outgoing,first_timer,Yes,,
2022,3,Technology,outgoing,first_timer,No,,
