year,quarter,segment,flow,split_type,split_value,count_value,pct_value
2020,3,HANGSENG,incoming,appointment,Internal,2,66.7
2020,3,HANGSENG,incoming,appointment,External,1,33.3
2020,3,HANGSENG,incoming,first_timer,Yes,,
2020,3,HANGSENG,incoming,first_timer,No,,
2020,3,HANGSENG,outgoing,gender,Men,3,100.0
2020,3,HANGSENG,outgoing,gender,Women,0,0.0
2020,3,HANGSENG,outgoing,appointment,Internal,3,100.0
2020,3,HANGSENG,outgoing,appointment,External,0,0.0
2020,3,HANGSENG,outgoing,first_timer,Yes,,
2020,3,HANGSENG,outgoing,first_timer,No,,
2020,3,Nikkei225,incoming,gender,Men,,
2020,3,Nikkei225,incoming,gender,Women,,
2020,3,Nikkei225,incoming,appointment,Internal,,
2020,3,Nikkei225,incoming,appointment,External,,
2020,3,Nikkei225,incoming,first_timer,Yes,,
2020,3,Nikkei225,incoming,first_timer,No,,
2020,3,Nikkei225,outgoing,gender,Men,,
2020,3,Nikkei225,outgoing,gender,Women,,
2020,3,Nikkei225,outgoing,appointment,Internal,,
2020,3,Nikkei225,outgoing,appointment,External,,
2020,3,Nikkei225,outgoing,first_timer,Yes,,
2020,3,Nikkei225,outgoing,first_timer,No,,
2020,3,NSENifty50,incoming,gender,Men,,
2020,3,NSENifty50,incoming,gender,Women,,
2020,3,NSENifty50,incoming,appointment,Internal,,
2020,3,NSENifty50,incoming,appointment,External,,
2020,3,NSENifty50,incoming,first_timer,Yes,,
2020,3,NSENifty50,incoming,first_timer,No,,
2020,3,NSENifty50,outgoing,gender,Men,,
2020,3,NSENifty50,outgoing,gender,Women,,
2020,3,NSENifty50,outgoing,appointment,Internal,,
2020,3,NSENifty50,outgoing,appointment,External,,
2020,3,NSENifty50,outgoing,first_timer,Yes,,
2020,3,NSENifty50,outgoing,first_timer,No,,
2020,3,SPTSX Composite,incoming,gender,Men,8,100.0
2020,3,SPTSX Composite,incoming,gender,Women,0,0.0
2020,3,SPTSX Composite,incoming,appointment,Internal,3,37.5
2020,3,SPTSX Composite,incoming,appointment,External,5,62.5
2020,3,SPTSX Composite,incoming,first_timer,Yes,,
2020,3,SPTSX Composite,incoming,first_timer,No,,
2020,3,SPTSX Composite,outgoing,gender,Men,5,100.0
2020,3,SPTSX Composite,outgoing,gender,Women,0,0.0
2020,3,SPTSX Composite,outgoing,appointment,Internal,2,40.0
2020,3,SPTSX Composite,outgoing,appointment,External,3,60.0
2020,3,SPTSX Composite,outgoing,first_timer,Yes,,
2020,3,SPTSX Composite,outgoing,first_timer,No,,
2020,3,STI,incoming,gender,Men,1,100.0
2020,3,STI,incoming,gender,Women,0,0.0
2020,3,STI,incoming,appointment,Internal,0,0.0
2020,3,STI,incoming,appointment,External,1,100.0
2020,3,STI,incoming,first_timer,Yes,,
2020,3,STI,incoming,first_timer,No,,
2020,3,STI,outgoing,gender,Men,,
2020,3,STI,outgoing,gender,Women,,
2020,3,STI,outgoing,appointment,Internal,,
2020,3,STI,outgoing,appointment,External,,
2020,3,STI,outgoing,first_timer,Yes,,
2020,3,STI,outgoing,first_timer,No,,
2020,3,SMI,incoming,gender,Men,,
2020,3,SMI,incoming,gender,Women,,
2020,3,SMI,incoming,appointment,Internal,,
2020,3,SMI,incoming,appointment,External,,
2020,3,SMI,incoming,first_timer,Yes,,
2020,3,SMI,incoming,first_timer,No,,
2020,3,SMI,outgoing,gender,Men,,
2020,3,SMI,outgoing,gender,Women,,
2020,3,SMI,outgoing,appointment,Internal,,
2020,3,SMI,outgoing,appointment,External,,
2020,3,SMI,outgoing,first_timer,Yes,,
2020,3,SMI,outgoing,first_timer,No,,
2020,4,Global,incoming,gender,Men,34,91.9
2020,4,Global,incoming,gender,Women,3,8.1
2020,4,Global,incoming,appointment,Internal,20,54.1
2020,4,Global,incoming,appointment,External,17,45.9
2020,4,Global,incoming,first_timer,Yes,33,89.2
2020,4,Global,incoming,first_timer,No,4,10.8
2020,4,Global,outgoing,gender,Men,38,97.4
2020,4,Global,outgoing,gender,Women,1,2.6
2020,4,Global,outgoing,appointment,Internal,30,76.9
2020,4,Global,outgoing,appointment,External,9,23.1
2020,4,Global,outgoing,first_timer,Yes,34,87.2
2020,4,Global,outgoing,first_timer,No,5,12.8
2020,4,SP500,incoming,gender,Men,10,90.9
2020,4,SP500,incoming,gender,Women,1,9.1
2020,4,SP500,incoming,appointment,Internal,9,81.8
2020,4,SP500,incoming,appointment,External,2,18.2
2020,4,SP500,incoming,first_timer,Yes,,
2020,4,SP500,incoming,first_timer,No,,
2020,4,SP500,outgoing,gender,Men,9,90.0
2020,4,SP500,outgoing,gender,Women,1,10.0
2020,4,SP500,outgoing,appointment,Internal,8,80.0
2020,4,SP500,outgoing,appointment,External,2,20.0
2020,4,SP500,outgoing,first_timer,Yes,,
2020,4,SP500,outgoing,first_timer,No,,
2020,4,FTSE100,incoming,gender,Men,,
2020,4,FTSE100,incoming,gender,Women,,
2020,4,FTSE100,incoming,appointment,Internal,,
2020,4,FTSE100,incoming,appointment,External,,
2020,4,FTSE100,incoming,first_timer,Yes,,
2020,4,FTSE100,incoming,first_timer,No,,
2020,4,FTSE100,outgoing,gender,Men,,
2020,4,FTSE100,outgoing,gender,Women,,
2020,4,FTSE100,outgoing,appointment,Internal,,
2020,4,FTSE100,outgoing,appointment,External,,
2020,4,FTSE100,outgoing,first_timer,Yes,,
2020,4,FTSE100,outgoing,first_timer,No,,
2020,4,ASX200,incoming,gender,Men,,
2020,4,ASX200,incoming,gender,Women,,
2020,4,ASX200,incoming,appointment,Internal,,
2020,4,ASX200,incoming,appointment,External,,
2020,4,ASX200,incoming,first_timer,Yes,,
2020,4,ASX200,incoming,first_timer,No,,
2020,4,ASX200,outgoing,gender,Men,,
2020,4,ASX200,outgoing,gender,Women,,
2020,4,ASX200,outgoing,appointment,Internal,,
2020,4,ASX200,outgoing,appointment,External,,
2020,4,ASX200,outgoing,first_timer,Yes,,
2020,4,ASX200,outgoing,first_timer,No,,
2020,4,CAC40,incoming,gender,Men,,
2020,4,CAC40,incoming,gender,Women,,
2020,4,CAC40,incoming,appointment,Internal,,
2020,4,CAC40,incoming,appointment,External,,
2020,4,CAC40,incoming,first_timer,Yes,,
2020,4,CAC40,incoming,first_timer,No,,
2020,4,CAC40,outgoing,gender,Men,,
2020,4,CAC40,outgoing,gender,Women,,
2020,4,CAC40,outgoing,appointment,Internal,,
2020,4,CAC40,outgoing,appointment,External,,
2020,4,CAC40,outgoing,first_timer,Yes,,
2020,4,CAC40,outgoing,first_timer,No,,
2020,4,DAX40,incoming,gender,Men,,
2020,4,DAX40,incoming,gender,Women,,
2020,4,DAX40,incoming,appointment,Internal,,
2020,4,DAX40,incoming,appointment,External,,
2020,4,DAX40,incoming,first_timer,Yes,,
2020,4,DAX40,incoming,first_timer,No,,
2020,4,DAX40,outgoing,gender,Men,,
2020,4,DAX40,outgoing,gender,Women,,
2020,4,DAX40,outgoing,appointment,Internal,,
2020,4,DAX40,outgoing,appointment,External,,
2020,4,DAX40,outgoing,first_timer,Yes,,
2020,4,DAX40,outgoing,first_timer,No,,
2020,4,EuroNext100,incoming,gender,Men,,
2020,4,EuroNext100,incoming,gender,Women,,
2020,4,EuroNext100,incoming,appointment,Internal,,
2020,4,EuroNext100,incoming,appointment,External,,
2020,4,EuroNext100,incoming,first_timer,Yes,,
2020,4,EuroNext100,incoming,first_timer,No,,
2020,4,EuroNext100,outgoing,gender,Men,,
2020,4,EuroNext100,outgoing,gender,Women,,
2020,4,EuroNext100,outgoing,appointment,Internal,,
2020,4,EuroNext100,outgoing,appointment,External,,
2020,4,EuroNext100,outgoing,first_timer,Yes,,
2020,4,EuroNext100,outgoing,first_timer,No,,
2020,4,FTSE250,incoming,gender,Men,,
2020,4,FTSE250,incoming,gender,Women,,
2020,4,FTSE250,incoming,appointment,Internal,,
2020,4,FTSE250,incoming,appointment,External,,
2020,4,FTSE250,incoming,first_timer,Yes,,
2020,4,FTSE250,incoming,first_timer,No,,
2020,4,FTSE250,outgoing,gender,Men,,
2020,4,FTSE250,outgoing,gender,Women,,
2020,4,FTSE250,outgoing,appointment,Internal,,
2020,4,FTSE250,outgoing,appointment,External,,
2020,4,FTSE250,outgoing,first_timer,Yes,,
2020,4,FTSE250,outgoing,first_timer,No,,
2020,4,HANGSENG,incoming,gender,Men,2,100.0
2020,4,HANGSENG,incoming,gender,Women,0,0.0
2020,4,HANGSENG,incoming,appointment,Internal,1,50.0
2020,4,HANGSENG,incoming,appointment,External,1,50.0
2020,4,HANGSENG,incoming,first_timer,Yes,,
2020,4,HANGSENG,incoming,first_timer,No,,
2020,4,HANGSENG,outgoing,gender,Men,2,100.0
2020,4,HANGSENG,outgoing,gender,Women,0,0.0
2020,4,HANGSENG,outgoing,appointment,Internal,1,50.0
2020,4,HANGSENG,outgoing,appointment,External,1,50.0
2020,4,HANGSENG,outgoing,first_timer,Yes,,
2020,4,HANGSENG,outgoing,first_timer,No,,
2020,4,Nikkei225,incoming,gender,Men,1,100.0
2020,4,Nikkei225,incoming,gender,Women,0,0.0
2020,4,Nikkei225,incoming,appointment,Internal,1,100.0
2020,4,Nikkei225,incoming,appointment,External,0,0.0
2020,4,Nikkei225,incoming,first_timer,Yes,,
2020,4,Nikkei225,incoming,first_timer,No,,
2020,4,Nikkei225,outgoing,gender,Men,1,100.0
2020,4,Nikkei225,outgoing,gender,Women,0,0.0
2020,4,Nikkei225,outgoing,appointment,Internal,1,100.0
2020,4,Nikkei225,outgoing,appointment,External,0,0.0
2020,4,Nikkei225,outgoing,first_timer,Yes,,
2020,4,Nikkei225,outgoing,first_timer,No,,
2020,4,NSENifty50,incoming,gender,Men,,
2020,4,NSENifty50,incoming,gender,Women,,
2020,4,NSENifty50,incoming,appointment,Internal,,
2020,4,NSENifty50,incoming,appointment,External,,
2020,4,NSENifty50,incoming,first_timer,Yes,,
2020,4,NSENifty50,incoming,first_timer,No,,
2020,4,NSENifty50,outgoing,gender,Men,,
2020,4,NSENifty50,outgoing,gender,Women,,
2020,4,NSENifty50,outgoing,appointment,Internal,,
2020,4,NSENifty50,outgoing,appointment,External,,
2020,4,NSENifty50,outgoing,first_timer,Yes,,
2020,4,NSENifty50,outgoing,first_timer,No,,
2020,4,SPTSX Composite,incoming,gender,Men,4,80.0
2020,4,SPTSX Composite,incoming,gender,Women,1,20.0
2020,4,SPTSX Composite,incoming,appointment,Internal,3,60.0
2020,4,SPTSX Composite,incoming,appointment,External,2,40.0
2020,4,SPTSX Composite,incoming,first_timer,Yes,,
2020,4,SPTSX Composite,incoming,first_timer,No,,
2020,4,SPTSX Composite,outgoing,gender,Men,8,100.0
2020,4,SPTSX Composite,outgoing,gender,Women,0,0.0
2020,4,SPTSX Composite,outgoing,appointment,Internal,6,75.0
2020,4,SPTSX Composite,outgoing,appointment,External,2,25.0
2020,4,SPTSX Composite,outgoing,first_timer,Yes,,
2020,4,SPTSX Composite,outgoing,first_timer,No,,
2020,4,STI,incoming,gender,Men,,
2020,4,STI,incoming,gender,Women,,
2020,4,STI,incoming,appointment,Internal,,
2020,4,STI,incoming,appointment,External,,
2020,4,STI,incoming,first_timer,Yes,,
2020,4,STI,incoming,first_timer,No,,
2020,4,STI,outgoing,gender,Men,,
2020,4,STI,outgoing,gender,Women,,
2020,4,STI,outgoing,appointment,Internal,,
2020,4,STI,outgoing,appointment,External,,
2020,4,STI,outgoing,first_timer,Yes,,
2020,4,STI,outgoing,first_timer,No,,
2020,4,SMI,incoming,gender,Men,,
2020,4,SMI,incoming,gender,Women,,
2020,4,SMI,incoming,appointment,Internal,,
2020,4,SMI,incoming,appointment,External,,
2020,4,SMI,incoming,first_timer,Yes,,
2020,4,SMI,incoming,first_timer,No,,
2020,4,SMI,outgoing,gender,Men,,
2020,4,SMI,outgoing,gender,Women,,
2020,4,SMI,outgoing,appointment,Internal,,
2020,4,SMI,outgoing,appointment,External,,
2020,4,SMI,outgoing,first_timer,Yes,,
2020,4,SMI,outgoing,first_timer,No,,
2021,1,Global,incoming,gender,Men,59,85.5
2021,1,Global,incoming,gender,Women,10,14.5
2021,1,Global,incoming,appointment,Internal,47,68.1
2021,1,Global,incoming,appointment,External,22,31.9
2021,1,Global,incoming,first_timer,Yes,58,84.1
2021,1,Global,incoming,first_timer,No,11,15.9
2021,1,Global,outgoing,gender,Men,51,96.2
2021,1,Global,outgoing,gender,Women,2,3.8
2021,1,Global,outgoing,appointment,Internal,42,79.2
2021,1,Global,outgoing,appointment,External,11,20.8
2021,1,Global,outgoing,first_timer,Yes,45,84.9
2021,1,Global,outgoing,first_timer,No,8,15.1
2021,1,SP500,incoming,gender,Men,18,81.8
2021,1,SP500,incoming,gender,Women,4,18.2
2021,1,SP500,incoming,appointment,Internal,17,77.3
2021,1,SP500,incoming,appointment,External,5,22.7
2021,1,SP500,incoming,first_timer,Yes,,
2021,1,SP500,incoming,first_timer,No,,
2021,1,SP500,outgoing,gender,Men,16,100.0
2021,1,SP500,outgoing,gender,Women,0,0.0
2021,1,SP500,outgoing,appointment,Internal,13,81.2
2021,1,SP500,outgoing,appointment,External,3,18.8
2021,1,SP500,outgoing,first_timer,Yes,,
2021,1,SP500,outgoing,first_timer,No,,
2021,1,FTSE100,incoming,gender,Men,,
2021,1,FTSE100,incoming,gender,Women,,
2021,1,FTSE100,incoming,appointment,Internal,,
2021,1,FTSE100,incoming,appointment,External,,
2021,1,FTSE100,incoming,first_timer,Yes,,
2021,1,FTSE100,incoming,first_timer,No,,
2021,1,FTSE100,outgoing,gender,Men,,
2021,1,FTSE100,outgoing,gender,Women,,
2021,1,FTSE100,outgoing,appointment,Internal,,
2021,1,FTSE100,outgoing,appointment,External,,
2021,1,FTSE100,outgoing,first_timer,Yes,,
2021,1,FTSE100,outgoing,first_timer,No,,
2021,1,ASX200,incoming,gender,Men,,
2021,1,ASX200,incoming,gender,Women,,
2021,1,ASX200,incoming,appointment,Internal,,
2021,1,ASX200,incoming,appointment,External,,
2021,1,ASX200,incoming,first_timer,Yes,,
2021,1,ASX200,incoming,first_timer,No,,
2021,1,ASX200,outgoing,gender,Men,,
2021,1,ASX200,outgoing,gender,Women,,
2021,1,ASX200,outgoing,appointment,Internal,,
2021,1,ASX200,outgoing,appointment,External,,
2021,1,ASX200,outgoing,first_timer,Yes,,
2021,1,ASX200,outgoing,first_timer,No,,
2021,1,CAC40,incoming,gender,Men,,
2021,1,CAC40,incoming,gender,Women,,
2021,1,CAC40,incoming,appointment,Internal,,
2021,1,CAC40,incoming,appointment,External,,
2021,1,CAC40,incoming,first_timer,Yes,,
2021,1,CAC40,incoming,first_timer,No,,
2021,1,CAC40,outgoing,gender,Men,,
2021,1,CAC40,outgoing,gender,Women,,
2021,1,CAC40,outgoing,appointment,Internal,,
2021,1,CAC40,outgoing,appointment,External,,
2021,1,CAC40,outgoing,first_timer,Yes,,
2021,1,CAC40,outgoing,first_timer,No,,
2021,1,DAX40,incoming,gender,Men,,
2021,1,DAX40,incoming,gender,Women,,
2021,1,DAX40,incoming,appointment,Internal,,
2021,1,DAX40,incoming,appointment,External,,
2021,1,DAX40,incoming,first_timer,Yes,,
2021,1,DAX40,incoming,first_timer,No,,
2021,1,DAX40,outgoing,gender,Men,,
2021,1,DAX40,outgoing,gender,Women,,
2021,1,DAX40,outgoing,appointment,Internal,,
2021,1,DAX40,outgoing,appointment,External,,
2021,1,DAX40,outgoing,first_timer,Yes,,
2021,1,DAX40,outgoing,first_timer,No,,
2021,1,EuroNext100,incoming,gender,Men,,
2021,1,EuroNext100,incoming,gender,Women,,
2021,1,EuroNext100,incoming,appointment,Internal,,
2021,1,EuroNext100,incoming,appointment,External,,
2021,1,EuroNext100,incoming,first_timer,Yes,,
2021,1,EuroNext100,incoming,first_timer,No,,
2021,1,EuroNext100,outgoing,gender,Men,,
2021,1,EuroNext100,outgoing,gender,Women,,
2021,1,EuroNext100,outgoing,appointment,Internal,,
2021,1,EuroNext100,outgoing,appointment,External,,
2021,1,EuroNext100,outgoing,first_timer,Yes,,
2021,1,EuroNext100,outgoing,first_timer,No,,
2021,1,FTSE250,incoming,gender,Men,,
2021,1,FTSE250,incoming,gender,Women,,
2021,1,FTSE250,incoming,appointment,Internal,,
2021,1,FTSE250,incoming,appointment,External,,
2021,1,FTSE250,incoming,first_timer,Yes,,
2021,1,FTSE250,incoming,first_timer,No,,
2021,1,FTSE250,outgoing,gender,Men,,
2021,1,FTSE250,outgoing,gender,Women,,
2021,1,FTSE250,outgoing,appointment,Internal,,
2021,1,FTSE250,outgoing,appointment,External,,
2021,1,FTSE250,outgoing,first_timer,Yes,,
2021,1,FTSE250,outgoing,first_timer,No,,
2021,1,HANGSENG,incoming,gender,Men,2,100.0
2021,1,HANGSENG,incoming,gender,Women,0,0.0
2021,1,HANGSENG,incoming,appointment,Internal,2,100.0
2021,1,HANGSENG,incoming,appointment,External,0,0.0
2021,1,HANGSENG,incoming,first_timer,Yes,,
2021,1,HANGSENG,incoming,first_timer,No,,
2021,1,HANGSENG,outgoing,gender,Men,,
2021,1,HANGSENG,outgoing,gender,Women,,
2021,1,HANGSENG,outgoing,appointment,Internal,,
2021,1,HANGSENG,outgoing,appointment,External,,
2021,1,HANGSENG,outgoing,first_timer,Yes,,
2021,1,HANGSENG,outgoing,first_timer,No,,
2021,1,Nikkei225,incoming,gender,Men,5,100.0
2021,1,Nikkei225,incoming,gender,Women,0,0.0
2021,1,Nikkei225,incoming,appointment,Internal,4,80.0
2021,1,Nikkei225,incoming,appointment,External,1,20.0
2021,1,Nikkei225,incoming,first_timer,Yes,,
2021,1,Nikkei225,incoming,first_timer,No,,
2021,1,Nikkei225,outgoing,gender,Men,1,100.0
2021,1,Nikkei225,outgoing,gender,Women,0,0.0
2021,1,Nikkei225,outgoing,appointment,Internal,1,100.0
2021,1,Nikkei225,outgoing,appointment,External,0,0.0
2021,1,Nikkei225,outgoing,first_timer,Yes,,
2021,1,Nikkei225,outgoing,first_timer,No,,
2021,1,NSENifty50,incoming,gender,Men,,
2021,1,NSENifty50,incoming,gender,Women,,
2021,1,NSENifty50,incoming,appointment,Internal,,
2021,1,NSENifty50,incoming,appointment,External,,
2021,1,NSENifty50,incoming,first_timer,Yes,,
2021,1,NSENifty50,incoming,first_timer,No,,
2021,1,NSENifty50,outgoing,gender,Men,,
2021,1,NSENifty50,outgoing,gender,Women,,
2021,1,NSENifty50,outgoing,appointment,Internal,,
2021,1,NSENifty50,outgoing,appointment,External,,
2021,1,NSENifty50,outgoing,first_timer,Yes,,
2021,1,NSENifty50,outgoing,first_timer,No,,
2021,1,SPTSX Composite,incoming,gender,Men,7,100.0
2021,1,SPTSX Composite,incoming,gender,Women,0,0.0
2021,1,SPTSX Composite,incoming,appointment,Internal,5,71.4
2021,1,SPTSX Composite,incoming,appointment,External,2,28.6
2021,1,SPTSX Composite,incoming,first_timer,Yes,,
2021,1,SPTSX Composite,incoming,first_timer,No,,
2021,1,SPTSX Composite,outgoing,gender,Men,3,75.0
2021,1,SPTSX Composite,outgoing,gender,Women,1,25.0
2021,1,SPTSX Composite,outgoing,appointment,Internal,4,100.0
2021,1,SPTSX Composite,outgoing,appointment,External,0,0.0
2021,1,SPTSX Composite,outgoing,first_timer,Yes,,
2021,1,SPTSX Composite,outgoing,first_timer,No,,
2021,1,STI,incoming,gender,Men,1,50.0
2021,1,STI,incoming,gender,Women,1,50.0
2021,1,STI,incoming,appointment,Internal,2,100.0
2021,1,STI,incoming,appointment,External,0,0.0
2021,1,STI,incoming,first_timer,Yes,,
2021,1,STI,incoming,first_timer,No,,
2021,1,STI,outgoing,gender,Men,1,50.0
2021,1,STI,outgoing,gender,Women,1,50.0
2021,1,STI,outgoing,appointment,Internal,2,100.0
2021,1,STI,outgoing,appointment,External,0,0.0
2021,1,STI,outgoing,first_timer,Yes,,
2021,1,STI,outgoing,first_timer,No,,
2021,1,SMI,incoming,gender,Men,,
2021,1,SMI,incoming,gender,Women,,
2021,1,SMI,incoming,appointment,Internal,,
2021,1,SMI,incoming,appointment,External,,
2021,1,SMI,incoming,first_timer,Yes,,
2021,1,SMI,incoming,first_timer,No,,
2021,1,SMI,outgoing,gender,Men,,
2021,1,SMI,outgoing,gender,Women,,
2021,1,SMI,outgoing,appointment,Internal,,
2021,1,SMI,outgoing,appointment,External,,
2021,1,SMI,outgoing,first_timer,Yes,,
2021,1,SMI,outgoing,first_timer,No,,
2021,2,Global,incoming,gender,Men,55,93.2
2021,2,Global,incoming,gender,Women,4,6.8
2021,2,Global,incoming,appointment,Internal,44,74.6
2021,2,Global,incoming,appointment,External,15,25.4
2021,2,Global,incoming,first_timer,Yes,51,86.4
2021,2,Global,incoming,first_timer,No,8,13.6
2021,2,Global,outgoing,gender,Men,54,96.4
2021,2,Global,outgoing,gender,Women,2,3.6
2021,2,Global,outgoing,appointment,Internal,39,69.6
2021,2,Global,outgoing,appointment,External,17,30.4
2021,2,Global,outgoing,first_timer,Yes,54,96.4
2021,2,Global,outgoing,first_timer,No,2,3.6
2021,2,SP500,incoming,gender,Men,12,100.0
2021,2,SP500,incoming,gender,Women,0,0.0
2021,2,SP500,incoming,appointment,Internal,10,83.3
2021,2,SP500,incoming,appointment,External,2,16.7
2021,2,SP500,incoming,first_timer,Yes,,
2021,2,SP500,incoming,first_timer,No,,
2021,2,SP500,outgoing,gender,Men,9,81.8
2021,2,SP500,outgoing,gender,Women,2,18.2
2021,2,SP500,outgoing,appointment,Internal,8,72.7
2021,2,SP500,outgoing,appointment,External,3,27.3
2021,2,SP500,outgoing,first_timer,Yes,,
2021,2,SP500,outgoing,first_timer,No,,
2021,2,FTSE100,incoming,gender,Men,,
2021,2,FTSE100,incoming,gender,Women,,
2021,2,FTSE100,incoming,appointment,Internal,,
2021,2,FTSE100,incoming,appointment,External,,
2021,2,FTSE100,incoming,first_timer,Yes,,
2021,2,FTSE100,incoming,first_timer,No,,
2021,2,FTSE100,outgoing,gender,Men,,
2021,2,FTSE100,outgoing,gender,Women,,
2021,2,FTSE100,outgoing,appointment,Internal,,
2021,2,FTSE100,outgoing,appointment,External,,
2021,2,FTSE100,outgoing,first_timer,Yes,,
2021,2,FTSE100,outgoing,first_timer,No,,
2021,2,ASX200,incoming,gender,Men,,
2021,2,ASX200,incoming,gender,Women,,
2021,2,ASX200,incoming,appointment,Internal,,
2021,2,ASX200,incoming,appointment,External,,
2021,2,ASX200,incoming,first_timer,Yes,,
2021,2,ASX200,incoming,first_timer,No,,
2021,2,ASX200,outgoing,gender,Men,,
2021,2,ASX200,outgoing,gender,Women,,
2021,2,ASX200,outgoing,appointment,Internal,,
2021,2,ASX200,outgoing,appointment,External,,
2021,2,ASX200,outgoing,first_timer,Yes,,
2021,2,ASX200,outgoing,first_timer,No,,
2021,2,CAC40,incoming,gender,Men,,
2021,2,CAC40,incoming,gender,Women,,
2021,2,CAC40,incoming,appointment,Internal,,
2021,2,CAC40,incoming,appointment,External,,
2021,2,CAC40,incoming,first_timer,Yes,,
2021,2,CAC40,incoming,first_timer,No,,
2021,2,CAC40,outgoing,gender,Men,,
2021,2,CAC40,outgoing,gender,Women,,
2021,2,CAC40,outgoing,appointment,Internal,,
2021,2,CAC40,outgoing,appointment,External,,
2021,2,CAC40,outgoing,first_timer,Yes,,
2021,2,CAC40,outgoing,first_timer,No,,
2021,2,DAX40,incoming,gender,Men,,
2021,2,DAX40,incoming,gender,Women,,
2021,2,DAX40,incoming,appointment,Internal,,
2021,2,DAX40,incoming,appointment,External,,
2021,2,DAX40,incoming,first_timer,Yes,,
2021,2,DAX40,incoming,first_timer,No,,
2021,2,DAX40,outgoing,gender,Men,,
2021,2,DAX40,outgoing,gender,Women,,
2021,2,DAX40,outgoing,appointment,Internal,,
2021,2,DAX40,outgoing,appointment,External,,
2021,2,DAX40,outgoing,first_timer,Yes,,
2021,2,DAX40,outgoing,first_timer,No,,
2021,2,EuroNext100,incoming,gender,Men,,
2021,2,EuroNext100,incoming,gender,Women,,
2021,2,EuroNext100,incoming,appointment,Internal,,
2021,2,EuroNext100,incoming,appointment,External,,
2021,2,EuroNext100,incoming,first_timer,Yes,,
2021,2,EuroNext100,incoming,first_timer,No,,
2021,2,EuroNext100,outgoing,gender,Men,,
2021,2,EuroNext100,outgoing,gender,Women,,
2021,2,EuroNext100,outgoing,appointment,Internal,,
2021,2,EuroNext100,outgoing,appointment,External,,
2021,2,EuroNext100,outgoing,first_timer,Yes,,
2021,2,EuroNext100,outgoing,first_timer,No,,
2021,2,FTSE250,incoming,gender,Men,,
2021,2,FTSE250,incoming,gender,Women,,
2021,2,FTSE250,incoming,appointment,Internal,,
2021,2,FTSE250,incoming,appointment,External,,
2021,2,FTSE250,incoming,first_timer,Yes,,
2021,2,FTSE250,incoming,first_timer,No,,
2021,2,FTSE250,outgoing,gender,Men,,
2021,2,FTSE250,outgoing,gender,Women,,
2021,2,FTSE250,outgoing,appointment,Internal,,
2021,2,FTSE250,outgoing,appointment,External,,
2021,2,FTSE250,outgoing,first_timer,Yes,,
2021,2,FTSE250,outgoing,first_timer,No,,
2021,2,HANGSENG,incoming,gender,Men,1,100.0
2021,2,HANGSENG,incoming,gender,Women,0,0.0
2021,2,HANGSENG,incoming,appointment,Internal,0,0.0
2021,2,HANGSENG,incoming,appointment,External,1,100.0
2021,2,HANGSENG,incoming,first_timer,Yes,,
2021,2,HANGSENG,incoming,first_timer,No,,
2021,2,HANGSENG,outgoing,gender,Men,,
2021,2,HANGSENG,outgoing,gender,Women,,
2021,2,HANGSENG,outgoing,appointment,Internal,,
2021,2,HANGSENG,outgoing,appointment,External,,
2021,2,HANGSENG,outgoing,first_timer,Yes,,
2021,2,HANGSENG,outgoing,first_timer,No,,
2021,2,Nikkei225,incoming,gender,Men,18,100.0
2021,2,Nikkei225,incoming,gender,Women,0,0.0
2021,2,Nikkei225,incoming,appointment,Internal,17,94.4
2021,2,Nikkei225,incoming,appointment,External,1,5.6
2021,2,Nikkei225,incoming,first_timer,Yes,,
2021,2,Nikkei225,incoming,first_timer,No,,
2021,2,Nikkei225,outgoing,gender,Men,2,100.0
2021,2,Nikkei225,outgoing,gender,Women,0,0.0
2021,2,Nikkei225,outgoing,appointment,Internal,1,50.0
2021,2,Nikkei225,outgoing,appointment,External,1,50.0
2021,2,Nikkei225,outgoing,first_timer,Yes,,
2021,2,Nikkei225,outgoing,first_timer,No,,
2021,2,NSENifty50,incoming,gender,Men,,
2021,2,NSENifty50,incoming,gender,Women,,
2021,2,NSENifty50,incoming,appointment,Internal,,
2021,2,NSENifty50,incoming,appointment,External,,
2021,2,NSENifty50,incoming,first_timer,Yes,,
2021,2,NSENifty50,incoming,first_timer,No,,
2021,2,NSENifty50,outgoing,gender,Men,,
2021,2,NSENifty50,outgoing,gender,Women,,
2021,2,NSENifty50,outgoing,appointment,Internal,,
2021,2,NSENifty50,outgoing,appointment,External,,
2021,2,NSENifty50,outgoing,first_timer,Yes,,
2021,2,NSENifty50,outgoing,first_timer,No,,
2021,2,SPTSX Composite,incoming,gender,Men,8,100.0
2021,2,SPTSX Composite,incoming,gender,Women,0,0.0
2021,2,SPTSX Composite,incoming,appointment,Internal,6,75.0
2021,2,SPTSX Composite,incoming,appointment,External,2,25.0
2021,2,SPTSX Composite,incoming,first_timer,Yes,,
2021,2,SPTSX Composite,incoming,first_timer,No,,
2021,2,SPTSX Composite,outgoing,gender,Men,4,100.0
2021,2,SPTSX Composite,outgoing,gender,Women,0,0.0
2021,2,SPTSX Composite,outgoing,appointment,Internal,2,50.0
2021,2,SPTSX Composite,outgoing,appointment,External,2,50.0
2021,2,SPTSX Composite,outgoing,first_timer,Yes,,
2021,2,SPTSX Composite,outgoing,first_timer,No,,
2021,2,STI,incoming,gender,Men,0,0.0
